id,name,aliases,category,usage,properties,representative_makers,japanese_makers,source_type,source_company,source_title,source_url,checked_at,source_notes,Ni,Cr,Co,Fe,Mo,Nb,Ti,Al,W,Ta,C,Mn,Si,Cu,V,Sn,Zr,B,P,S,N,O,H,Pd,Ru,Re,Be,Hf,Ni_includes,Nb_includes,Ni_estimated,Ni_estimate_method,Cr_estimated,Cr_estimate_method,Co_estimated,Co_estimate_method,Fe_estimated,Fe_estimate_method,Mo_estimated,Mo_estimate_method,Nb_estimated,Nb_estimate_method,Ti_estimated,Ti_estimate_method,Al_estimated,Al_estimate_method,W_estimated,W_estimate_method,Ta_estimated,Ta_estimate_method,C_estimated,C_estimate_method,Mn_estimated,Mn_estimate_method,Si_estimated,Si_estimate_method,Cu_estimated,Cu_estimate_method,V_estimated,V_estimate_method,Sn_estimated,Sn_estimate_method,Zr_estimated,Zr_estimate_method,B_estimated,B_estimate_method,P_estimated,P_estimate_method,S_estimated,S_estimate_method,N_estimated,N_estimate_method,O_estimated,O_estimate_method,H_estimated,H_estimate_method,Pd_estimated,Pd_estimate_method,Ru_estimated,Ru_estimate_method,Re_estimated,Re_estimate_method,Be_estimated,Be_estimate_method,Hf_estimated,Hf_estimate_method
p11,ASTM A335 P11,1.25Cr-0.5Mo|P11,耐熱鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Heat-resistant Cr-Mo steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,1.00-1.50,,約96.9,0.44-0.65,,,,,,0.05-0.15,0.30-0.60,0.50-1.00,,,,,,0.025 max,0.025 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p22,ASTM A335 P22,2.25Cr-1Mo|P22,耐熱鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Heat-resistant Cr-Mo steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,1.90-2.60,,約95.9,0.87-1.13,,,,,,0.05-0.15,0.30-0.60,0.50 max,,,,,,0.025 max,0.025 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p5,ASTM A335 P5,5Cr-0.5Mo|P5,耐熱鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Heat-resistant Cr-Mo steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,4.00-6.00,,約93.7,0.45-0.65,,,,,,0.15 max,0.30-0.60,0.50 max,,,,,,0.025 max,0.025 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p9,ASTM A335 P9,9Cr-1Mo|P9,耐熱鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Heat-resistant Cr-Mo steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,8.00-10.00,,約88.7,0.90-1.10,,,,,,0.15 max,0.30-0.60,0.50-1.00,,,,,,0.025 max,0.025 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p91,ASTM A335 P91,T91|9Cr-1Mo-V-Nb,耐熱鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Heat-resistant Cr-Mo steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,8.00-9.50,,約89.0,0.85-1.05,0.06-0.10,,,,,0.08-0.12,0.30-0.60,0.20-0.50,,0.18-0.25,,,,0.020 max,0.010 max,0.03-0.07,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p92,ASTM A335 P92,T92|9Cr-W-Mo-V-Nb,耐熱鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Heat-resistant Cr-Mo steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,8.50-9.50,,約87.7,0.30-0.60,0.04-0.09,,,1.50-2.00,,0.07-0.13,0.30-0.60,0.50 max,,0.15-0.25,,,0.001-0.006,,,0.03-0.07,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t11,ASTM A213 T11,T11 boiler tube,耐熱鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Heat-resistant Cr-Mo steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,1.00-1.50,,約96.9,0.44-0.65,,,,,,0.05-0.15,0.30-0.60,0.50-1.00,,,,,,0.025 max,0.025 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t22,ASTM A213 T22,T22 boiler tube,耐熱鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Heat-resistant Cr-Mo steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,1.90-2.60,,約95.9,0.87-1.13,,,,,,0.05-0.15,0.30-0.60,0.50 max,,,,,,0.025 max,0.025 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t23,ASTM A213 T23,T23 boiler tube,耐熱鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Heat-resistant Cr-Mo steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,1.90-2.60,,約95.0,0.05-0.30,0.02-0.08,,,1.45-1.75,,0.04-0.10,0.10-0.60,0.50 max,,0.20-0.30,,,0.0005-0.006,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t24,ASTM A213 T24,T24 boiler tube,耐熱鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Heat-resistant Cr-Mo steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,2.20-2.60,,約95.5,0.90-1.10,,,,,,0.05-0.10,0.30-0.70,0.15-0.45,,0.20-0.30,,,0.0015-0.007,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corten-a,COR-TEN A,ASTM A242 type weathering steel,耐候性鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Weathering steel composition reference,https://en.wikipedia.org/wiki/Weathering_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,0.65 max,0.50-1.25,,約97.4,,,,,,,0.12 max,0.20-0.50,0.25-0.75,0.25-0.55,,,,,0.07-0.15,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corten-b,COR-TEN B,ASTM A588 type weathering steel,耐候性鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Weathering steel composition reference,https://en.wikipedia.org/wiki/Weathering_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,0.40 max,0.40-0.65,,約97.3,,,,,,,0.16 max,0.80-1.25,0.30-0.65,0.25-0.40,,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
astm-a588-a,ASTM A588 Grade A,A588-A weathering steel,耐候性鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Weathering steel composition reference,https://en.wikipedia.org/wiki/Weathering_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,0.40 max,0.40-0.65,,約97.3,,,,,,,0.19 max,0.80-1.25,0.30-0.65,0.25-0.40,,,,,0.040 max,0.050 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
astm-a588-b,ASTM A588 Grade B,A588-B weathering steel,耐候性鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Weathering steel composition reference,https://en.wikipedia.org/wiki/Weathering_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,0.50 max,0.40-0.70,,約97.4,,,,,,,0.20 max,0.75-1.35,0.15-0.50,0.20-0.40,,,,,0.040 max,0.050 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spa-h,SPA-H Weathering Steel,JIS G3125 SPA-H,耐候性鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Weathering steel composition reference,https://en.wikipedia.org/wiki/Weathering_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,0.65 max,0.30-1.25,,約97.5,,,,,,,0.12 max,0.60 max,0.25-0.75,0.25-0.55,,,,,0.07-0.15,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sma400aw,SMA400AW Weathering Steel,JIS SMA400AW,耐候性鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Weathering steel composition reference,https://en.wikipedia.org/wiki/Weathering_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,0.05-0.30,0.30-0.55,,約97.9,,,,,,,0.18 max,1.25 max,0.15-0.65,0.20-0.50,,,,,0.035 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sma490aw,SMA490AW Weathering Steel,JIS SMA490AW,耐候性鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Weathering steel composition reference,https://en.wikipedia.org/wiki/Weathering_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,0.05-0.30,0.30-0.55,,約97.8,,,,,,,0.18 max,1.40 max,0.15-0.65,0.20-0.50,,,,,0.035 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electrical-m19,M19 Electrical Steel,Non-oriented silicon steel M19,電磁鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Electrical steel composition reference,https://en.wikipedia.org/wiki/Electrical_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約96.2,,,,0.20-0.60,,,0.01 max,0.20-0.50,2.50-3.50,,,,,,0.030 max,0.020 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electrical-m27,M27 Electrical Steel,Non-oriented silicon steel M27,電磁鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Electrical steel composition reference,https://en.wikipedia.org/wiki/Electrical_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約96.6,,,,0.20-0.60,,,0.01 max,0.20-0.50,2.00-3.20,,,,,,0.030 max,0.020 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electrical-m36,M36 Electrical Steel,Non-oriented silicon steel M36,電磁鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Electrical steel composition reference,https://en.wikipedia.org/wiki/Electrical_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約97.1,,,,0.20-0.60,,,0.01 max,0.20-0.50,1.50-2.70,,,,,,0.030 max,0.020 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electrical-50a470,50A470 Electrical Steel,JIS 50A470,電磁鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Electrical steel composition reference,https://en.wikipedia.org/wiki/Electrical_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約96.6,,,,0.20-0.60,,,0.01 max,0.20-0.50,2.00-3.20,,,,,,0.030 max,0.020 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electrical-50a600,50A600 Electrical Steel,JIS 50A600,電磁鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Electrical steel composition reference,https://en.wikipedia.org/wiki/Electrical_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約97.1,,,,0.20-0.60,,,0.01 max,0.20-0.50,1.50-2.70,,,,,,0.030 max,0.020 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electrical-35a300,35A300 Electrical Steel,JIS 35A300,電磁鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Electrical steel composition reference,https://en.wikipedia.org/wiki/Electrical_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約96.2,,,,0.20-0.60,,,0.01 max,0.20-0.50,2.50-3.50,,,,,,0.030 max,0.020 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
go-m3,M3 Grain-Oriented Electrical Steel,GOES M3,電磁鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Electrical steel composition reference,https://en.wikipedia.org/wiki/Electrical_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約96.7,,,,0.02-0.05,,,0.01 max,0.05-0.15,3.00-3.30,,,,,,0.030 max,0.020 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
go-m5,M5 Grain-Oriented Electrical Steel,GOES M5,電磁鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,,reference,Reference data,Electrical steel composition reference,https://en.wikipedia.org/wiki/Electrical_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約96.7,,,,0.02-0.05,,,0.01 max,0.05-0.15,3.00-3.30,,,,,,0.030 max,0.020 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
