id,name,aliases,category,usage,properties,representative_makers,source_type,source_company,source_title,source_url,checked_at,source_notes,Ni,Cr,Co,Fe,Mo,Nb,Ti,Al,W,Ta,C,Mn,Si,Cu,V,Sn,Zr,B,P,S,N,O,H,Pd,Ru,Re,Be,Hf,Ni_includes,Nb_includes,Ni_estimated,Ni_estimate_method,Cr_estimated,Cr_estimate_method,Co_estimated,Co_estimate_method,Fe_estimated,Fe_estimate_method,Mo_estimated,Mo_estimate_method,Nb_estimated,Nb_estimate_method,Ti_estimated,Ti_estimate_method,Al_estimated,Al_estimate_method,W_estimated,W_estimate_method,Ta_estimated,Ta_estimate_method,C_estimated,C_estimate_method,Mn_estimated,Mn_estimate_method,Si_estimated,Si_estimate_method,Cu_estimated,Cu_estimate_method,V_estimated,V_estimate_method,Sn_estimated,Sn_estimate_method,Zr_estimated,Zr_estimate_method,B_estimated,B_estimate_method,P_estimated,P_estimate_method,S_estimated,S_estimate_method,N_estimated,N_estimate_method,O_estimated,O_estimate_method,H_estimated,H_estimate_method,Pd_estimated,Pd_estimate_method,Ru_estimated,Ru_estimate_method,Re_estimated,Re_estimate_method,Be_estimated,Be_estimate_method,Hf_estimated,Hf_estimate_method
stainless-444,Stainless Steel 444,UNS S44400,ステンレス鋼,耐食部材・配管・締結部品・高温部材,,,standard,SAE reference,SAE stainless steel designations composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,SAE/UNS stainless composition table; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,17.5-19.5,,約78.3,1.75-2.50,,,,,,0.025 max,1.00 max,1.00 max,,,,,,0.040 max,0.030 max,0.035 max,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stainless-446,Stainless Steel 446,UNS S44600,ステンレス鋼,耐食部材・配管・締結部品・高温部材,,,standard,SAE reference,SAE stainless steel designations composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,SAE/UNS stainless composition table; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,23-27,,約73.5,,,,,,,0.20 max,1.50 max,1.00 max,,,,,,0.040 max,0.030 max,0.25 max,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stainless-13-8mo,13-8 Mo Stainless Steel,UNS S13800|13-8PH,析出硬化ステンレス鋼,耐食部材・配管・締結部品・高温部材,,,standard,SAE reference,SAE stainless steel designations composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,SAE/UNS stainless composition table; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,7.5-8.5,12.25-13.25,,約75.7,2.0-2.5,,,0.90-1.35,,,0.05 max,0.10 max,0.10 max,,,,,,0.010 max,0.008 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stainless-17-7ph,17-7 PH Stainless Steel,UNS S17700,析出硬化ステンレス鋼,耐食部材・配管・締結部品・高温部材,,,standard,SAE reference,SAE stainless steel designations composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,SAE/UNS stainless composition table; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,6.5-7.75,16-18,,約73.7,,,,0.75-1.50,,,0.09 max,1.00 max,1.00 max,,,,,,0.040 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duplex-2304,Duplex Stainless Steel 2304,UNS S32304,二相ステンレス鋼,耐食部材・配管・締結部品・高温部材,,,standard,SAE reference,SAE stainless steel designations composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,SAE/UNS stainless composition table; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,3.0-5.5,21.5-24.5,,約70.5,0.05-0.60,,,,,,0.03 max,2.50 max,1.00 max,,,,,,0.040 max,0.040 max,0.05-0.20,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duplex-2101,Lean Duplex Stainless Steel 2101,UNS S32101,二相ステンレス鋼,耐食部材・配管・締結部品・高温部材,,,standard,SAE reference,SAE stainless steel designations composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,SAE/UNS stainless composition table; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,1.35-1.70,21-22,,約70.7,0.10-0.80,,,,,,0.04 max,4-6,1.00 max,,,,,,0.040 max,0.030 max,0.20-0.25,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duplex-255,Duplex Stainless Steel 255,UNS S32550,二相ステンレス鋼,耐食部材・配管・締結部品・高温部材,,,standard,SAE reference,SAE stainless steel designations composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,SAE/UNS stainless composition table; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,4.5-6.5,24-27,,約62.1,2.9-3.9,,,,,,0.04 max,1.50 max,1.00 max,1.5-2.5,,,,,0.040 max,0.030 max,0.10-0.25,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-w1,W1 Tool Steel,AISI W1,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,0.15 max,,約98.2,,,,,,,0.70-1.50,0.10-0.40,0.10-0.40,,0.10 max,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-w2,W2 Tool Steel,AISI W2,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,0.15 max,,約98.0,,,,,,,0.85-1.50,0.10-0.40,0.10-0.40,,0.15-0.35,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-w5,W5 Tool Steel,AISI W5,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,0.50 max,,約98.0,,,,,,,0.80-1.10,0.10-0.40,0.10-0.40,,0.15-0.35,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-o1,O1 Tool Steel,AISI O1,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,0.40-0.60,,約96.4,,,,,0.40-0.60,,0.85-1.00,1.00-1.40,0.50 max,,0.30 max,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-o2,O2 Tool Steel,AISI O2,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,0.30 max,,約96.9,,,,,,,0.85-0.95,1.40-1.80,0.50 max,,0.30 max,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-o6,O6 Tool Steel,AISI O6,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,0.30 max,,約96.3,0.25 max,,,,,,1.25-1.45,0.80-1.20,0.80-1.20,,,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-a2,A2 Tool Steel,AISI A2,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,4.75-5.50,,約91.6,0.90-1.40,,,,,,0.95-1.05,1.00 max,0.50 max,,0.15-0.50,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-a6,A6 Tool Steel,AISI A6,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,0.90-1.20,,約94.7,0.90-1.40,,,,,,0.65-0.75,1.80-2.50,0.50 max,,,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-a7,A7 Tool Steel,AISI A7,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,4.75-5.50,,約86.0,0.90-1.40,,,,,,2.00-2.85,1.00 max,0.50 max,,3.90-5.15,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-a8,A8 Tool Steel,AISI A8,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,4.75-5.50,,約90.3,1.15-1.65,,,,1.15-1.65,,0.50-0.60,0.50 max,0.75-1.10,,,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-a10,A10 Tool Steel,AISI A10,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,1.55-2.05,1.25-1.75,,約91.4,1.25-1.75,,,,,,1.25-1.50,1.60-2.10,1.00 max,,,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-d3,D3 Tool Steel,AISI D3,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,11-13.5,,約84.4,,,,,,,2.00-2.35,0.60 max,0.60 max,,1.00 max,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-d4,D4 Tool Steel,AISI D4,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,11-13.5,,約83.5,0.70-1.20,,,,,,2.00-2.35,0.60 max,0.60 max,,1.00 max,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-d5,D5 Tool Steel,AISI D5,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,11-13.5,2.50-3.50,約81.2,0.70-1.20,,,,,,1.40-1.60,0.60 max,0.60 max,,1.00 max,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-d7,D7 Tool Steel,AISI D7,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,11.5-13.5,,約79.3,0.70-1.20,,,,,,2.20-2.60,1.00 max,0.60 max,,3.50-4.50,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-h10,H10 Tool Steel,AISI H10,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,3.00-3.75,,約91.8,2.00-3.00,,,,,,0.35-0.45,0.20-0.50,0.80-1.20,,0.25-0.75,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-h11,H11 Tool Steel,AISI H11,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,4.75-5.50,,約91.3,1.10-1.60,,,,,,0.33-0.43,0.20-0.50,0.80-1.20,,0.30-0.60,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-h12,H12 Tool Steel,AISI H12,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,4.75-5.50,,約89.9,1.25-1.75,,,,1.00-1.75,,0.30-0.40,0.20-0.50,0.80-1.20,,0.20-0.60,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-h14,H14 Tool Steel,AISI H14,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,4.75-5.50,,約88.0,,,,,4.00-5.25,,0.35-0.45,0.20-0.50,0.80-1.20,,0.30-0.70,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-h19,H19 Tool Steel,AISI H19,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,4.00-4.75,4.00-4.75,約82.9,0.35-0.60,,,,3.75-4.50,,0.35-0.45,0.20-0.50,0.80-1.20,,1.75-2.25,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-h21,H21 Tool Steel,AISI H21,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,3.00-3.75,,約86.0,,,,,8.50-10.00,,0.26-0.36,0.15-0.40,0.15-0.50,,0.30-0.60,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-h26,H26 Tool Steel,AISI H26,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,3.75-4.50,,約75.6,,,,,17.25-19.00,,0.45-0.55,0.15-0.40,0.15-0.50,,0.80-1.20,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-s1,S1 Shock-Resisting Tool Steel,AISI S1,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,1.00-1.50,,約95.7,,,,,1.50-2.50,,0.45-0.55,0.10-0.40,0.10-0.40,,,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tool-steel-s2,S2 Shock-Resisting Tool Steel,AISI S2,工具鋼,金型・切削工具・耐摩耗工具,,,reference,Reference data,Tool steel composition reference,https://en.wikipedia.org/wiki/Tool_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,0.30-0.60,,約96.9,0.30-0.60,,,,,,0.40-0.55,0.30-0.50,0.90-1.20,,0.20-0.30,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
